Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen37perm18 1895.0642916855319982 2.23536713e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen36perm43 1895.4085394523840478 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.90336313e-03 2.88499212e+00 1.05097495e-02
gen35perm8 1895.9627733277293373 2.30095216e+00 1.04802163e+00 3.42452851e-03 3.61547527e-03 2.88499212e+00 1.05097495e-02
gen37perm13 1896.3468572357539870 2.11491016e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.04512489e-02
gen37perm11 1896.4476339217444547 2.30095216e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.04187332e-02
gen37perm9 1896.4617814112743872 2.30095216e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.39159118e+00 1.04187332e-02
gen37perm14 1896.5872227540164658 2.30095216e+00 8.70136121e-01 3.43426458e-03 3.61547527e-03 2.88499212e+00 1.05097495e-02
gen35perm31 1897.3640241024234001 2.32014279e+00 8.75303991e-01 3.35448981e-03 3.89685408e-03 2.43556623e+00 1.04187332e-02
gen36perm20 1897.3643236792922835 2.32014279e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.43556623e+00 1.04187332e-02
gen36perm19 1898.4745601549445837 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.89685408e-03 3.02482876e+00 1.04187332e-02
gen37perm26 1898.5322968682062310 2.32014279e+00 1.01542977e+00 3.42452851e-03 3.89685408e-03 2.88499212e+00 1.04187332e-02
gen34perm18 1898.5376150844006133 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.77321040e-03 2.88499212e+00 1.04187332e-02
gen37perm30 1898.8488361271654412 2.32014279e+00 8.75303991e-01 3.42452851e-03 3.77321040e-03 2.32109323e+00 1.04187332e-02
gen35perm12 1898.8718855703561985 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.90336313e-03 2.32109323e+00 1.04187332e-02
gen37perm23 1899.3304432131703834 2.30095216e+00 1.04802163e+00 3.34769318e-03 3.90336313e-03 2.88499212e+00 1.05097495e-02
gen37perm7 1899.6038465299916425 2.30095216e+00 9.47019741e-01 3.41459476e-03 3.69085299e-03 2.88499212e+00 1.04187332e-02
gen34perm34 1900.2815221981331888 2.27265407e+00 1.04802163e+00 3.19775504e-03 3.72978297e-03 2.88499212e+00 1.00671776e-02
gen35perm21 1900.2891456554150409 2.27265407e+00 1.10638083e+00 3.19775504e-03 3.72978297e-03 2.88499212e+00 1.00671776e-02
gen37perm22 1900.3226908894137068 2.27265407e+00 7.79809049e-01 3.19775504e-03 3.69085299e-03 2.59451174e+00 1.00671776e-02
gen35perm48 1900.3306282297062353 2.27265407e+00 8.41206902e-01 3.19775504e-03 3.72978297e-03 2.59451174e+00 1.00671776e-02
gen35perm15 1900.3931329031395308 2.30095216e+00 7.94853768e-01 3.19775504e-03 3.61158129e-03 2.88499212e+00 1.00671776e-02
gen37perm3 1900.3933486663991062 2.30095216e+00 7.94853768e-01 3.19775504e-03 3.54781447e-03 2.88499212e+00 1.00671776e-02
gen36perm28 1900.3933614498512270 2.30095216e+00 8.21911995e-01 3.19775504e-03 3.69085299e-03 2.60462243e+00 1.00671776e-02
gen36perm3 1900.3976003472441789 2.30095216e+00 8.61146913e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen36perm17 1900.3978531148677575 2.30095216e+00 8.70136121e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen34perm33 1900.3978605111722118 2.30095216e+00 8.70136121e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen37perm33 1900.3982886568189770 2.30095216e+00 8.61146913e-01 3.19775504e-03 3.69706554e-03 2.59451174e+00 1.00671776e-02
gen36perm14 1900.3984376930061444 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.39159118e+00 1.00671776e-02
gen36perm48 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm23 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen33perm16 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm50 1900.3987477058817603 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen37perm48 1900.3987482084555722 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen35perm24 1900.3988884705813689 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen32perm17 1900.3988886621350503 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen35perm49 1900.3994902383988119 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.69085299e-03 2.59451174e+00 1.00671776e-02
gen35perm14 1900.3998039132618487 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.63301017e-03 2.32109323e+00 1.00671776e-02
gen36perm47 1900.3998039141242771 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.63301017e-03 2.32109323e+00 1.00671776e-02
gen33perm20 1900.3998471484851507 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.61158129e-03 2.32109323e+00 1.00671776e-02
gen36perm10 1900.4002540449657772 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.69085299e-03 2.26115674e+00 1.00671776e-02
gen35perm3 1900.4081056056490979 2.30095216e+00 9.52164689e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen35perm26 1900.4159429537219239 2.30095216e+00 1.00544522e+00 3.19775504e-03 3.79189512e-03 2.53589013e+00 1.00671776e-02
gen34perm42 1900.4163984801216429 2.30095216e+00 1.00544522e+00 3.19775504e-03 3.79189512e-03 2.32109323e+00 1.00671776e-02
gen36perm12 1900.4224641764146781 2.30095216e+00 1.04802163e+00 3.19775504e-03 3.63369907e-03 2.32109323e+00 1.00671776e-02
gen35perm45 1900.4233204725135238 2.30095216e+00 1.04802163e+00 3.19775504e-03 4.16973973e-03 2.88499212e+00 1.00671776e-02
gen36perm16 1900.4244492054349394 2.30095216e+00 1.07339077e+00 3.19775504e-03 3.79189512e-03 2.42256346e+00 1.00671776e-02
gen35perm40 1900.4252052161371012 2.30095216e+00 1.04802163e+00 3.19775504e-03 3.62233560e-03 2.88499212e+00 1.00671776e-02
gen35perm13 1900.4284624940344202 2.30095216e+00 1.10638083e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen34perm4 1900.4286742900055742 2.30095216e+00 1.10638083e+00 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen37perm6 1900.4503489378375889 2.27265407e+00 1.04802163e+00 3.19775504e-03 3.90336313e-03 2.32109323e+00 1.00671776e-02
