Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen18perm34 1916.0707903471400186 2.61711553e+00 9.02046723e-01 2.92475828e-03 3.72257106e-03 2.25428145e+00 8.83344136e-03
gen17perm19 1916.0821008411587627 2.61711553e+00 1.00238032e+00 2.92475828e-03 8.79394364e-01 2.51432455e+00 8.83344136e-03
gen18perm22 1916.4641446412585992 2.64924091e+00 1.00238032e+00 2.94620692e-03 8.40282004e-01 2.34890736e+00 8.83344136e-03
gen17perm39 1916.4643119400354863 2.64924091e+00 1.00238032e+00 2.94620692e-03 3.92714851e-03 2.22539240e+00 8.83344136e-03
gen16perm46 1916.4780461266502698 2.64924091e+00 1.00238032e+00 2.94620692e-03 8.79394364e-01 2.51432455e+00 8.83344136e-03
gen18perm38 1916.5592968886917333 2.64924091e+00 1.00238032e+00 2.94620692e-03 4.05209018e-03 3.59046335e+00 8.83344136e-03
gen18perm21 1919.4474417865467331 2.64924091e+00 1.00325082e+00 2.94620692e-03 8.79394364e-01 2.51432455e+00 8.71543981e-03
gen17perm26 1919.4474432651384177 2.64924091e+00 1.00325082e+00 2.94620692e-03 8.79394364e-01 2.51432455e+00 8.71543981e-03
gen18perm42 1920.1210170781448596 2.59493422e+00 8.13730477e-01 2.97540976e-03 3.92714851e-03 2.38122537e+00 8.83344136e-03
gen18perm11 1920.1699152248925202 2.79214813e+00 1.00238032e+00 2.94620692e-03 8.79394364e-01 2.51421158e+00 8.56684387e-03
gen18perm12 1920.3297193440985211 2.64924091e+00 9.52886263e-01 2.91190011e-03 7.81656683e-01 2.51432455e+00 8.83344136e-03
gen18perm20 1921.0381644581766523 2.41512642e+00 1.00238032e+00 2.71042182e-03 4.12717127e-03 2.25428145e+00 8.83344136e-03
gen17perm45 1921.3148059184381964 2.79214813e+00 9.02046723e-01 2.97252607e-03 8.79394364e-01 2.25428145e+00 8.56684387e-03
