Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen41perm49 1891.6931006459285527 2.30095216e+00 8.75303991e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.10634457e-02
gen39perm42 1893.1763839124087099 2.14777258e+00 1.04802163e+00 3.35448981e-03 3.94423562e-03 2.59451174e+00 1.08659873e-02
gen41perm29 1894.9676200644883011 2.09131573e+00 8.75303991e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.06201730e-02
gen38perm50 1894.9891331099079252 2.09131573e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.06201730e-02
gen38perm9 1895.0174834564679713 2.30095216e+00 1.04802163e+00 3.42452851e-03 3.94423562e-03 2.59451174e+00 1.06201730e-02
gen40perm16 1895.0278008499333282 2.09131573e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen40perm27 1895.0278008499333282 2.09131573e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen41perm44 1895.0642873906490422 2.23536713e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen40perm48 1895.0642873906490422 2.23536713e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen37perm18 1895.0642916855319982 2.23536713e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen38perm37 1895.0646969495162466 2.23536713e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.06201730e-02
gen41perm17 1895.0702864291579317 2.23536713e+00 9.23406929e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen38perm7 1895.0773699440642304 2.23536713e+00 9.23406929e-01 3.35448981e-03 3.92714851e-03 2.65033140e+00 1.06201730e-02
gen41perm30 1895.0857653309888065 2.23536713e+00 1.04802163e+00 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen40perm5 1895.0862330371642201 2.23536713e+00 1.04802163e+00 3.35448981e-03 3.79382388e-03 2.59451174e+00 1.06201730e-02
gen39perm5 1895.3671680335705787 2.24896834e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.05097495e-02
