Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen43perm9 1890.4656620696309801 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.92714851e-03 2.99098485e+00 1.10634457e-02
gen43perm43 1890.6197440813491539 2.23536713e+00 9.23406929e-01 3.59655428e-03 3.54847705e-03 2.59451174e+00 1.10634457e-02
gen43perm12 1890.6694201146233354 2.23536713e+00 8.23770699e-01 3.59655428e-03 3.54847705e-03 2.46828120e+00 1.10634457e-02
gen43perm5 1892.8085322427798474 2.09131573e+00 1.04802163e+00 3.35448981e-03 3.94423562e-03 2.59451174e+00 1.08659873e-02
gen43perm16 1893.0770122611509123 2.30095216e+00 8.75303991e-01 3.58894589e-03 4.32041606e-03 2.63620781e+00 1.08659873e-02
gen43perm32 1893.1462951238968344 2.14777258e+00 8.10146232e-01 3.35448981e-03 4.32041606e-03 2.59451174e+00 1.08659873e-02
gen43perm21 1894.1895042951516643 2.11389377e+00 1.04802163e+00 3.33596896e-03 3.91672425e-03 2.88499212e+00 1.07482614e-02
gen43perm44 1894.2079793953994340 2.20599220e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.39798638e+00 1.06201730e-02
gen43perm37 1895.0089856929771486 2.23536713e+00 8.94827444e-01 3.35448981e-03 3.77321040e-03 2.46828120e+00 1.06177953e-02
gen43perm36 1895.0278008499333282 2.09131573e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen43perm34 1895.0707289091519669 2.23536713e+00 9.23406929e-01 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.06201730e-02
gen43perm31 1895.0899626266125324 2.23536713e+00 1.03872292e+00 3.35448981e-03 3.92714851e-03 2.63620781e+00 1.06201730e-02
gen43perm39 1895.0929102366603729 2.23536713e+00 1.04802163e+00 3.35448981e-03 3.92714851e-03 2.65033140e+00 1.06201730e-02
gen43perm33 1895.0951314636622556 2.23536713e+00 1.04195611e+00 3.35448981e-03 3.92714851e-03 2.67438312e+00 1.06201730e-02
gen43perm40 1895.1168402789219272 2.23536713e+00 9.23406929e-01 3.35448981e-03 4.15783828e-03 2.99098485e+00 1.06201730e-02
gen43perm23 1895.3665195713890625 2.24896834e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.05097495e-02
gen43perm35 1895.3762957170627033 2.24896834e+00 9.45556365e-01 3.35448981e-03 3.79382388e-03 2.59451174e+00 1.05097495e-02
gen43perm22 1895.3933011612416522 2.24896834e+00 1.01893639e+00 3.35448981e-03 3.95804176e-03 2.55860999e+00 1.05097495e-02
gen43perm10 1896.1958271520591097 2.30095216e+00 8.75303991e-01 3.48917769e-03 3.54847705e-03 2.61523549e+00 1.06201730e-02
gen43perm6 1897.7592396553968683 2.14777258e+00 1.04802163e+00 3.19775504e-03 3.79382388e-03 2.59451174e+00 1.05097495e-02
gen43perm46 1901.2024944350912392 2.32014279e+00 1.04802163e+00 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.05097495e-02
gen43perm4 1903.0790457186139975 2.24896834e+00 8.75303991e-01 3.68986423e-03 3.54847705e-03 2.38183749e+00 1.10634457e-02
gen43perm45 1908.2597868301090784 2.24896834e+00 8.75303991e-01 3.25084569e-03 3.90336313e-03 2.88499212e+00 1.05097495e-02
gen43perm20 1913.3761513405688675 2.23536713e+00 9.23406929e-01 3.35448981e-03 4.32041606e-03 2.78045341e+00 1.08659873e-02
gen43perm29 1913.5361982306076243 2.09131573e+00 1.04992184e+00 3.19775504e-03 3.79382388e-03 2.63620781e+00 1.08659873e-02
gen43perm1 1914.7657371770894770 2.23536713e+00 8.75303991e-01 3.50914021e-03 3.92714851e-03 2.41285633e+00 1.06201730e-02
gen43perm49 1916.2988354181752584 2.09131573e+00 1.04802163e+00 3.35448981e-03 3.92714851e-03 2.75449773e+00 1.06201730e-02
gen43perm14 1916.5203736008038504 2.09131573e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.59451174e+00 1.06201730e-02
gen43perm7 1916.5428434002319591 2.09131573e+00 1.04802163e+00 3.35448981e-03 4.20532320e-03 2.59451174e+00 1.06201730e-02
gen43perm2 1916.5455962599412487 2.09131573e+00 1.04802163e+00 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.06201730e-02
gen43perm47 1921.1974308282510719 1.99124410e+00 1.04802163e+00 3.19775504e-03 3.69085299e-03 2.22637393e+00 1.05097495e-02
gen43perm30 1926.4360149116159846 2.11127912e+00 1.04802163e+00 3.35448981e-03 4.35999287e-03 2.59451174e+00 1.05097495e-02
gen43perm38 1927.4955183509309791 2.10867441e+00 8.94827444e-01 3.35448981e-03 3.94423562e-03 2.65033140e+00 1.05097495e-02
gen43perm19 1935.4455906970517844 2.04986729e+00 1.03872292e+00 3.35448981e-03 3.92714851e-03 2.72965591e+00 1.06201730e-02
gen43perm26 1937.9258461206993616 2.30095216e+00 9.03852587e-01 3.59655428e-03 3.33545772e-03 2.54356241e+00 1.05241535e-02
gen43perm13 1938.3887936303465267 2.23536713e+00 8.75303991e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.06201730e-02
gen43perm50 1938.4046411262627316 2.23536713e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.06201730e-02
gen43perm27 1942.6392533460061713 2.23536713e+00 1.04802163e+00 3.28524254e-03 3.92714851e-03 2.59451174e+00 1.08659873e-02
gen43perm41 1966.3587962452202191 2.20730084e+00 8.75303991e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.06201730e-02
gen43perm25 1969.2070770641726085 2.27423150e+00 8.75303991e-01 3.35448981e-03 3.54847705e-03 2.46824136e+00 1.10634457e-02
gen43perm11 1976.6045811185299499 2.19749218e+00 9.00040817e-01 3.35448981e-03 3.94423562e-03 2.54356241e+00 1.13012680e-02
gen43perm42 1987.4941611128342629 2.30095216e+00 8.75303991e-01 3.35448981e-03 3.92714851e-03 2.59451174e+00 1.10634457e-02
gen43perm18 1995.7005408297254689 2.00069889e+00 8.27933431e-01 3.59655428e-03 3.94423562e-03 2.53967019e+00 1.10634457e-02
gen43perm48 2012.6632513356030358 2.30095216e+00 9.47019741e-01 3.14961412e-03 3.82199448e-03 2.73921040e+00 1.06201730e-02
