Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen3perm43 3082.3902289737857245 1.19541991e+01 3.63223284e-02 3.97444248e-03 8.56657008e-01 3.58003641e+00 8.07025509e-03
gen3perm34 3180.1660477106470353 1.63978288e-01 2.69810627e+00 2.39242503e-01 1.16156835e-03 2.28457586e+00 7.31986103e+00
gen3perm6 3210.9963053344099535 1.99882367e-02 9.54128659e+02 2.70511068e-03 1.48735409e+02 3.45714551e-01 2.96170378e+02
gen3perm4 3280.3856763464459618 1.19541991e+01 8.62326915e-02 3.56377651e-03 8.78806520e-01 2.96830930e+02 7.52878364e-03
gen3perm42 3567.6112556660650625 1.19541991e+01 2.86987905e-01 3.73385441e-03 2.20658994e-02 8.70754255e-02 8.30906943e-03
gen3perm18 3737.3449973454812607 1.08793131e+01 9.79929971e-02 3.61869053e-03 4.32473415e-03 3.51590274e+00 8.30906943e-03
gen3perm13 3923.6405939399360250 4.07511301e+02 2.81192508e-03 4.14636583e+02 1.15509818e-03 3.06968937e-01 2.76661872e+02
gen3perm22 4061.6291758564102565 1.19541991e+01 9.79929971e-02 3.56377651e-03 1.96226390e-03 2.77538270e+02 8.30906943e-03
gen3perm35 4377.7160108160169329 2.79214813e+00 1.00474442e+01 2.94620692e-03 1.29149769e-01 4.16747345e-03 1.73363347e+00
gen3perm14 5016.0132628364626726 1.63978288e-01 2.69810627e+00 2.39242503e-01 1.49159840e-03 2.12874013e+00 2.04386451e+02
gen3perm32 5242.7546297307226268 4.07511301e+02 2.94767768e-03 3.78922956e+02 1.49159840e-03 3.06968937e-01 2.10142591e+02
gen3perm41 5385.7826110320675070 1.08753504e-01 2.92486889e+01 1.05613846e-01 8.78806520e-01 2.28457586e+00 7.11399578e+00
gen3perm31 6614.6481604816126492 4.36148741e+01 4.47890099e-01 3.78922956e+02 1.49159840e-03 3.06968937e-01 2.03287662e+02
gen3perm37 6869.7596684248055681 3.04051502e+00 3.63223284e-02 3.56377651e-03 4.32473415e-03 4.16747345e-03 8.30906943e-03
gen3perm47 7320.9945601918070679 1.76792814e+02 3.12300122e+01 9.58585752e+00 1.55151941e+02 9.06947127e-02 2.45545552e+01
gen3perm33 7339.6515193921159153 1.08753504e-01 2.86987905e-01 1.05613846e-01 2.20658994e-02 2.12874013e+00 2.56485601e+02
gen3perm21 7563.2579765033360673 2.37956241e-03 2.51014911e+02 2.97412122e-03 8.78806520e-01 2.72127304e+02 1.77014977e+00
gen3perm17 7645.6661197237390297 2.43977300e-03 3.63223284e-02 3.18082853e-03 8.78806520e-01 2.25373376e+02 1.76723645e+00
gen3perm15 8024.3996409768233207 1.07468850e-01 2.81192508e-03 9.69765807e-02 2.20658994e-02 3.06968937e-01 7.11399578e+00
gen3perm3 8545.4424917599644687 2.77996048e+00 2.51014911e+02 2.55938517e-02 1.31887612e-03 4.97614109e+01 1.30534761e-01
gen3perm1 8613.7595664759610372 9.96596581e-02 2.86987905e-01 1.05613846e-01 2.37931141e-02 2.97025855e-01 2.20481727e+02
gen3perm28 8897.8682553679900593 5.31690984e-01 3.76751779e+02 9.20456535e+00 1.52488122e+02 9.06947127e-02 8.90368751e+01
gen3perm36 9015.5058262211896363 1.99882367e-02 9.02046723e-01 2.70511068e-03 4.32473415e-03 3.45714551e-01 3.16378045e-01
gen3perm44 11407.4544702397142828 6.24160342e-01 3.48333639e-02 3.56377651e-03 8.18516926e-01 1.99138094e-02 8.30906943e-03
gen3perm48 12006.5669344182169880 5.31690984e-01 3.76751779e+02 4.96606352e+01 2.11775930e-03 3.84539659e-02 8.90368751e+01
gen3perm2 12385.8195484017687704 1.08753504e-01 2.77688717e-03 1.05613846e-01 2.17725830e-03 9.06947127e-02 2.64053762e+01
gen3perm27 13921.7913472853579151 1.15012142e-01 2.86987905e-01 1.12710317e-01 2.17725830e-03 3.84539659e-02 2.45545552e+01
