Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen24perm43 1913.5481873942910624 2.59804432e+00 1.00238032e+00 2.99922763e-03 8.50079493e-01 3.59046335e+00 9.00787887e-03
gen24perm15 1913.5598111632693872 2.59804432e+00 9.02046723e-01 2.99922763e-03 8.03143096e-01 2.69398732e+00 9.00787887e-03
gen24perm28 1913.5614133365625094 2.59804432e+00 9.16227771e-01 2.99922763e-03 8.03143096e-01 2.69398732e+00 9.00787887e-03
gen24perm27 1913.5717271674279800 2.59804432e+00 9.02046723e-01 2.99922763e-03 3.92714851e-03 2.69398732e+00 9.00787887e-03
gen24perm44 1913.5726030763880772 2.59804432e+00 1.00238032e+00 2.99922763e-03 7.69902255e-01 2.65956327e+00 9.00787887e-03
gen24perm41 1913.5744442228531170 2.59804432e+00 8.12891577e-01 2.99922763e-03 3.92714851e-03 2.43009225e+00 9.00787887e-03
gen24perm36 1913.5798434346959311 2.59804432e+00 1.00238032e+00 2.99922763e-03 8.03143096e-01 2.51432455e+00 9.00787887e-03
gen24perm14 1913.5982869802724053 2.59804432e+00 9.02046723e-01 2.99922763e-03 3.92714851e-03 2.25428145e+00 9.00787887e-03
gen24perm20 1913.6878668223093882 2.60294860e+00 9.02046723e-01 2.99922763e-03 8.50079493e-01 3.59046335e+00 9.00787887e-03
gen24perm18 1914.3168733636030083 2.61711553e+00 9.02046723e-01 2.99922763e-03 9.25513447e-01 2.69398732e+00 9.00787887e-03
gen24perm42 1915.4078772095838303 2.57803596e+00 1.00238032e+00 2.91190011e-03 8.50079493e-01 3.59046335e+00 8.83344136e-03
gen24perm34 1915.5455691277459209 2.58440573e+00 9.02046723e-01 2.92466004e-03 8.03143096e-01 3.66289278e+00 8.83344136e-03
gen24perm35 1915.7658719967962497 2.61711553e+00 9.02046723e-01 2.94620692e-03 8.40282004e-01 2.69398732e+00 8.83344136e-03
gen24perm26 1915.8265622829874246 2.61213474e+00 7.49076135e-01 2.94620692e-03 9.62254141e-01 2.63963719e+00 8.83344136e-03
gen24perm50 1915.8427393538597698 2.61711553e+00 1.09600431e+00 2.94620692e-03 9.09558061e-01 2.37793120e+00 8.83344136e-03
gen24perm45 1916.0832196561525507 2.61711553e+00 1.07634554e+00 2.92475828e-03 8.04479839e-01 2.34890736e+00 8.83344136e-03
gen24perm3 1916.4896167147580854 2.59804432e+00 1.00238032e+00 2.90619561e-03 8.03143096e-01 2.69398732e+00 8.77160292e-03
gen24perm11 1917.1206686545647244 2.61711553e+00 1.00238032e+00 2.91190011e-03 9.09558061e-01 3.93856804e+00 8.83344136e-03
gen24perm47 1919.0235974724737389 2.59804432e+00 1.00238032e+00 2.94620692e-03 7.62184256e-01 2.92469245e+00 9.00787887e-03
gen24perm23 1919.2230318718113722 2.59804432e+00 9.02046723e-01 2.94620692e-03 4.05209018e-03 3.59046335e+00 9.00787887e-03
gen24perm13 1919.3008741988255679 2.61711553e+00 8.46848449e-01 2.89248513e-03 8.51679792e-01 2.69398732e+00 8.83344136e-03
gen24perm49 1920.2810445212760442 2.55058483e+00 8.31519493e-01 2.94620692e-03 8.40282004e-01 3.93856804e+00 8.83344136e-03
gen24perm46 1921.0028048203705566 2.59804432e+00 1.03916256e+00 2.86574924e-03 3.82758169e-03 2.26233196e+00 8.83344136e-03
gen24perm48 1921.1690185283634946 2.61711553e+00 9.02046723e-01 2.99922763e-03 3.72257106e-03 2.59929062e+00 8.83344136e-03
gen24perm39 1922.1718510389441690 2.61711553e+00 9.02046723e-01 2.94620692e-03 9.25513447e-01 2.69398732e+00 9.00787887e-03
gen24perm29 1922.1733388430025116 2.61711553e+00 1.09600431e+00 2.94620692e-03 7.98425404e-01 2.65956327e+00 9.00787887e-03
gen24perm22 1922.8067845405680600 2.59804432e+00 1.03916256e+00 2.92475828e-03 3.82758169e-03 2.69398732e+00 8.99971064e-03
gen24perm40 1923.5898555198739359 2.59804432e+00 8.46848449e-01 2.99922763e-03 3.92714851e-03 3.59046335e+00 8.83344136e-03
gen24perm5 1924.1618585128294399 2.59804432e+00 1.00238032e+00 2.99922763e-03 8.50079493e-01 2.59603119e+00 8.83344136e-03
gen24perm30 1924.3560582853560845 2.59804432e+00 1.00238032e+00 2.99922763e-03 8.03143096e-01 2.37793120e+00 8.83344136e-03
