Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen4perm32 3235.1851657168404017 1.19541991e+01 8.62326915e-02 3.56377651e-03 8.62839504e-01 2.79267775e-01 7.52878364e-03
gen4perm29 3627.3978482171191899 1.19541991e+01 2.51014911e+02 3.78592239e-03 4.05209018e-03 2.25373376e+02 8.30906943e-03
gen4perm8 3771.4005682003339643 1.30170865e+01 3.63223284e-02 3.80800384e-03 8.78806520e-01 2.72127304e+02 8.30906943e-03
gen4perm10 3855.6797625484900891 1.14665533e+01 2.81192508e-03 3.61869053e-03 1.49159840e-03 3.51590274e+00 8.30906943e-03
gen4perm13 3857.9337031196132557 1.08793131e+01 2.51014911e+02 3.56377651e-03 9.33319847e-01 3.51590274e+00 8.30906943e-03
gen4perm14 3952.1837588014518587 1.19541991e+01 9.79929971e-02 3.61869053e-03 3.94605421e-03 2.50176881e+02 8.30906943e-03
gen4perm37 4038.8721297155202592 1.19541991e+01 2.86987905e-01 3.57188801e-03 2.20658994e-02 2.28457586e+00 8.30906943e-03
gen4perm47 4377.7171949601033702 2.79214813e+00 9.79929971e-02 2.94620692e-03 4.32473415e-03 4.16747345e-03 1.73363347e+00
gen4perm5 4884.0848559826881683 2.79214813e+00 9.02046723e-01 2.94620692e-03 1.56614096e+02 4.45301604e-03 1.77153729e+00
gen4perm2 5004.4190677385231538 2.79214813e+00 3.43145767e+02 9.20456535e+00 4.32473415e-03 4.16747345e-03 8.90368751e+01
gen4perm9 5242.7589149400764654 4.07511301e+02 9.79929971e-02 3.78922956e+02 4.32473415e-03 3.06968937e-01 2.10142591e+02
gen4perm43 5242.7747246439093942 4.07511301e+02 4.47890099e-01 3.78922956e+02 1.49159840e-03 3.06968937e-01 2.10142591e+02
gen4perm31 6160.8876576738839503 4.36148741e+01 4.47890099e-01 3.78922956e+02 1.49159840e-03 2.96830930e+02 2.03287662e+02
gen4perm20 6869.7707669922247078 3.04051502e+00 2.86987905e-01 3.56377651e-03 2.37931141e-02 4.16747345e-03 8.30906943e-03
gen4perm44 6943.7393711740987783 4.09199391e+01 2.81192508e-03 3.78922956e+02 1.49159840e-03 3.06968937e-01 1.94942750e+02
gen4perm18 7486.0999873295440921 1.63978288e-01 8.62326915e-02 2.75484089e-02 1.49159840e-03 2.12874013e+00 1.30534761e-01
gen4perm30 7660.4491389653112492 2.37956241e-03 9.79929971e-02 2.94620692e-03 8.78806520e-01 2.77538270e+02 1.73363347e+00
gen4perm48 7671.3995104509394878 2.37956241e-03 9.02046723e-01 2.94620692e-03 4.32473415e-03 2.25373376e+02 1.73363347e+00
gen4perm6 7792.0775098066296778 6.50447257e-01 9.54128659e+02 3.04361811e+01 4.32473415e-03 5.20937027e-01 2.96170378e+02
gen4perm19 8969.3464099556385918 9.96596581e-02 3.63223284e-02 1.09300218e-01 4.32473415e-03 2.83557644e-01 2.20481727e+02
gen4perm34 9412.9384868177985481 1.08753504e-01 3.14303331e-01 2.75484089e-02 2.20658994e-02 4.48421335e+01 1.30534761e-01
gen4perm39 9863.7578779694449622 1.02669249e-01 2.51014911e+02 2.63733766e-02 1.31887612e-03 4.97614109e+01 1.30534761e-01
gen4perm7 10165.6927553445402737 2.37956241e-03 2.51014911e+02 2.97412122e-03 8.78806520e-01 3.51590274e+00 1.80702932e+00
gen4perm38 12576.2421207294519263 1.08753504e-01 2.92486889e+01 1.05613846e-01 8.15384626e-01 8.70754255e-02 7.11399578e+00
gen4perm1 14283.2235508401008701 5.31690984e-01 9.02046723e-01 2.94620692e-03 1.52488122e+02 9.06947127e-02 1.73363347e+00
gen4perm23 14366.7719066464251227 3.04051502e+00 4.25281739e+02 2.75484089e-02 1.35653828e-03 4.04065388e-03 8.30906943e-03
gen4perm40 15059.4489832773724629 2.77996048e+00 2.81192508e-03 1.03516114e-01 2.20658994e-02 3.06968937e-01 2.20481727e+02
gen4perm25 15888.4925670147222263 1.08753504e-01 2.94767768e-03 3.78922956e+02 2.20658994e-02 2.12874013e+00 2.56485601e+02
gen4perm42 15888.5013292459880176 1.08753504e-01 2.86987905e-01 3.78922956e+02 2.25732899e-02 2.12874013e+00 2.56485601e+02
gen4perm27 16026.4670977391542692 1.08753504e-01 2.86987905e-01 3.78922956e+02 1.49159840e-03 2.06237642e+00 2.12062786e+02
gen4perm35 16091.2772857123909489 9.96596581e-02 2.94767768e-03 3.78922956e+02 2.37931141e-02 3.06968937e-01 2.20481727e+02
gen4perm24 16757.0785500237798260 1.91145748e+00 3.63223284e-02 3.56377651e-03 4.32473415e-03 4.48421335e+01 1.30534761e-01
gen4perm15 16910.6180148438179458 1.08753504e-01 2.69568132e-01 1.05613846e-01 2.20658994e-02 2.12874013e+00 8.30906943e-03
gen4perm11 17043.9044071513635572 2.58706511e+00 1.00474442e+01 3.78922956e+02 1.29149769e-01 3.06968937e-01 1.73363347e+00
gen4perm3 17125.1528429606005375 1.19541991e+01 3.63223284e-02 4.96606352e+01 8.56657008e-01 3.58003641e+00 8.07025509e-03
gen4perm45 17132.3442483155522496 2.37956241e-03 2.52312107e+02 3.78922956e+02 8.78806520e-01 3.06968937e-01 1.76463100e+00
gen4perm49 17136.1954884463593771 1.29265237e+01 9.54128659e+02 3.04361811e+01 1.48735409e+02 5.20937027e-01 8.30906943e-03
gen4perm21 17138.8600772515055723 2.37956241e-03 9.54128659e+02 3.04361811e+01 1.44056992e+02 2.72127304e+02 1.77014977e+00
gen4perm33 17911.2269146564503899 1.97147352e+00 4.41972736e+02 1.05613846e-01 1.35653828e-03 2.12874013e+00 2.33876000e+02
gen4perm28 18232.0760002368988353 4.36148741e+01 4.47890099e-01 1.05613846e-01 2.05189795e-02 3.06968937e-01 7.11399578e+00
gen4perm41 18795.9908883878924826 4.09484519e+01 4.47890099e-01 1.05613846e-01 1.43439129e-03 3.06968937e-01 2.14416502e+02
gen4perm16 19010.8311431466681825 1.19541991e+01 2.92486889e+01 3.73385441e-03 8.78806520e-01 8.70754255e-02 2.56485601e+02
gen4perm17 19022.6056990262586623 2.77996048e+00 2.57580364e+00 2.39242503e-01 1.32517106e-03 4.97614109e+01 1.90517467e+02
gen4perm50 19033.1420147342578275 1.26577040e+01 2.71123382e-01 3.73385441e-03 2.20658994e-02 9.30095977e-02 2.96170378e+02
gen4perm12 19088.7575015890870418 4.07511301e+02 2.94767768e-03 2.94620692e-03 1.49159840e-03 4.16747345e-03 2.10142591e+02
gen4perm36 19130.1768875745583500 3.85203430e+02 2.86987905e-01 1.05982889e-01 1.49159840e-03 2.97025855e-01 2.01940193e+02
gen4perm26 19134.8872804333841486 4.07511301e+02 2.81622159e-01 1.05613846e-01 1.49159840e-03 3.06968937e-01 2.10142591e+02
gen4perm22 19170.3817360979119258 1.19541991e+01 9.79929971e-02 2.97412122e-03 1.96226390e-03 5.20937027e-01 3.00465149e+02
gen4perm4 19187.5276279089557647 1.60936039e+02 3.82408955e-02 3.97444248e-03 2.29276608e-03 3.51590274e+00 2.45545552e+01
gen4perm46 19193.6577514060227259 4.07511301e+02 2.94767768e-03 3.01474428e-03 1.49159840e-03 2.49286160e+02 2.10142591e+02
