Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen32perm17 1900.3988886621350503 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen32perm5 1901.6719248019815041 2.32014279e+00 9.20869319e-01 3.19775504e-03 3.86246503e-03 2.57021673e+00 1.00671776e-02
gen32perm14 1901.6804851827851053 2.32014279e+00 9.50839849e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen32perm8 1901.6923700586264658 2.32014279e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen32perm26 1901.6995671487702566 2.32014279e+00 1.10665003e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen32perm37 1901.7106137669443342 2.32014279e+00 1.03549302e+00 3.19775504e-03 3.92714851e-03 2.69236266e+00 1.00671776e-02
gen32perm22 1901.7220993719386115 2.32014279e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.74382807e+00 1.00671776e-02
gen32perm38 1901.7284903001532257 2.32014279e+00 1.10465568e+00 3.19775504e-03 4.12882805e-03 2.74382807e+00 1.00671776e-02
gen32perm31 1901.7431610412966165 2.32014279e+00 1.00544522e+00 3.19775504e-03 3.79189512e-03 2.88499212e+00 1.00671776e-02
gen32perm25 1901.7480178328603415 2.32014279e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.88499212e+00 1.00671776e-02
gen32perm41 1904.3934586233713162 2.32014279e+00 1.04802163e+00 3.06160706e-03 3.92714851e-03 2.64609796e+00 9.68705602e-03
gen32perm6 1904.7784901763789094 2.34527272e+00 9.20869319e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen32perm9 1905.2061007662136944 2.47886271e+00 8.84373258e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 9.67619630e-03
gen32perm15 1905.2134463124352806 2.47886271e+00 1.00544522e+00 3.19775504e-03 3.96385107e-03 2.88499212e+00 9.67619630e-03
gen32perm24 1905.2383849080526943 2.47886271e+00 1.08974072e+00 3.19775504e-03 3.92714851e-03 2.43556623e+00 9.67619630e-03
gen32perm35 1905.2959094678062684 2.45355040e+00 1.00544522e+00 3.19775504e-03 4.12402764e-03 2.47103007e+00 9.67619630e-03
gen32perm46 1906.9513669421289705 2.50845463e+00 1.00544522e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 9.67619630e-03
gen32perm33 1907.0106772651358824 2.35799555e+00 1.04802163e+00 3.19775504e-03 3.92714851e-03 2.67836650e+00 1.00671776e-02
gen32perm20 1907.0770964052778709 2.35799555e+00 9.98139777e-01 3.19775504e-03 3.92714851e-03 2.81337074e+00 1.00671776e-02
gen32perm32 1912.7219497816577132 2.47886271e+00 1.04802163e+00 3.19775504e-03 4.20556492e-03 2.71605669e+00 9.51227235e-03
