Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen35perm8 1895.9627733277293373 2.30095216e+00 1.04802163e+00 3.42452851e-03 3.61547527e-03 2.88499212e+00 1.05097495e-02
gen35perm31 1897.3640241024234001 2.32014279e+00 8.75303991e-01 3.35448981e-03 3.89685408e-03 2.43556623e+00 1.04187332e-02
gen35perm12 1898.8718855703561985 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.90336313e-03 2.32109323e+00 1.04187332e-02
gen35perm21 1900.2891456554150409 2.27265407e+00 1.10638083e+00 3.19775504e-03 3.72978297e-03 2.88499212e+00 1.00671776e-02
gen35perm48 1900.3306282297062353 2.27265407e+00 8.41206902e-01 3.19775504e-03 3.72978297e-03 2.59451174e+00 1.00671776e-02
gen35perm15 1900.3931329031395308 2.30095216e+00 7.94853768e-01 3.19775504e-03 3.61158129e-03 2.88499212e+00 1.00671776e-02
gen35perm23 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm50 1900.3987477058817603 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen35perm24 1900.3988884705813689 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen35perm49 1900.3994902383988119 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.69085299e-03 2.59451174e+00 1.00671776e-02
gen35perm14 1900.3998039132618487 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.63301017e-03 2.32109323e+00 1.00671776e-02
gen35perm3 1900.4081056056490979 2.30095216e+00 9.52164689e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen35perm26 1900.4159429537219239 2.30095216e+00 1.00544522e+00 3.19775504e-03 3.79189512e-03 2.53589013e+00 1.00671776e-02
gen35perm45 1900.4233204725135238 2.30095216e+00 1.04802163e+00 3.19775504e-03 4.16973973e-03 2.88499212e+00 1.00671776e-02
gen35perm40 1900.4252052161371012 2.30095216e+00 1.04802163e+00 3.19775504e-03 3.62233560e-03 2.88499212e+00 1.00671776e-02
gen35perm13 1900.4284624940344202 2.30095216e+00 1.10638083e+00 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm25 1900.7779627571965193 2.30867299e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.41989320e+00 1.00671776e-02
gen35perm27 1900.9186308895937145 2.31121127e+00 8.80426526e-01 3.19775504e-03 3.92714851e-03 2.26115674e+00 1.00671776e-02
