Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen5perm28 2114.8954394764791687 1.19541991e+01 9.02046723e-01 3.56377651e-03 4.73958583e-03 4.16747345e-03 8.30906943e-03
gen5perm14 2858.6429521257759916 1.06657812e+01 2.81192508e-03 3.97444248e-03 8.56657008e-01 3.51590274e+00 8.07025509e-03
gen5perm50 3008.0411463869863837 1.19541991e+01 9.79929971e-02 3.78054921e-03 8.18516926e-01 1.99138094e-02 8.30906943e-03
gen5perm47 3181.5957750985885468 1.63978288e-01 2.69810627e+00 2.39242503e-01 3.89447581e-03 2.28457586e+00 7.31986103e+00
gen5perm41 3596.8616546058574386 1.19541991e+01 2.51014911e+02 3.78592239e-03 9.05640785e-01 2.79267775e-01 8.30906943e-03
gen5perm46 3626.6865600429373444 1.19541991e+01 2.47026787e+00 3.78592239e-03 4.05209018e-03 2.12874013e+00 8.30906943e-03
gen5perm2 3643.5142720754624861 1.19541991e+01 2.51014911e+02 3.78592239e-03 8.79394364e-01 3.51590274e+00 8.30906943e-03
gen5perm42 3663.7424776904085775 1.19541991e+01 8.62326915e-02 3.56377651e-03 3.73016099e-03 2.25373376e+02 7.91011250e-03
gen5perm3 3683.4015103704459762 1.19541991e+01 2.85337375e-01 3.73385441e-03 1.51893044e-03 3.06968937e-01 8.30906943e-03
gen5perm11 3801.4647688076129270 1.06155227e+01 2.51014911e+02 3.56377651e-03 8.78806520e-01 3.38496940e+00 8.30906943e-03
gen5perm1 3908.5951054217466663 1.11667321e+01 3.63223284e-02 3.56377651e-03 4.05209018e-03 2.25373376e+02 8.30906943e-03
gen5perm48 3952.1727343773254688 1.19541991e+01 9.79929971e-02 3.61869053e-03 1.16156835e-03 2.68792004e+02 8.30906943e-03
gen5perm16 3952.1937609336951027 1.19541991e+01 2.86987905e-01 3.61869053e-03 2.20658994e-02 2.41468548e+02 8.30906943e-03
gen5perm49 3956.1253864034815706 1.19541991e+01 3.48333639e-02 3.61669462e-03 1.96226390e-03 2.77538270e+02 8.30906943e-03
gen5perm12 4002.8791139677964566 1.16645067e+01 3.63223284e-02 3.56377651e-03 9.33319847e-01 3.66109772e+00 8.30906943e-03
gen5perm13 4082.3837857687017276 1.27161239e+01 3.63223284e-02 3.61869053e-03 1.49159840e-03 3.29613058e+00 8.30906943e-03
gen5perm19 4219.6780330856472574 2.11885423e+00 4.41972736e+02 3.56377651e-03 1.33522977e-03 3.51590274e+00 8.30906943e-03
