Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen17perm19 1916.0821008411587627 2.61711553e+00 1.00238032e+00 2.92475828e-03 8.79394364e-01 2.51432455e+00 8.83344136e-03
gen17perm39 1916.4643119400354863 2.64924091e+00 1.00238032e+00 2.94620692e-03 3.92714851e-03 2.22539240e+00 8.83344136e-03
gen17perm26 1919.4474432651384177 2.64924091e+00 1.00325082e+00 2.94620692e-03 8.79394364e-01 2.51432455e+00 8.71543981e-03
gen17perm45 1921.3148059184381964 2.79214813e+00 9.02046723e-01 2.97252607e-03 8.79394364e-01 2.25428145e+00 8.56684387e-03
gen17perm20 1921.8088551733503664 2.64924091e+00 9.09427179e-01 2.94620692e-03 8.79394364e-01 2.44237298e+00 8.68486064e-03
gen17perm16 1922.0146760367254046 2.79214813e+00 8.26210323e-01 2.91190011e-03 7.81656683e-01 2.39947025e+00 8.56684387e-03
gen17perm42 1922.0257243227399613 2.79214813e+00 8.26210323e-01 2.91190011e-03 7.71294368e-01 2.44237298e+00 8.56684387e-03
gen17perm18 1922.0398121782816361 2.79214813e+00 9.52886263e-01 2.91190011e-03 7.81656683e-01 2.44237298e+00 8.56684387e-03
gen17perm44 1922.2157034753554399 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.89365932e+00 8.30906943e-03
gen17perm10 1922.2185264175966495 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.86439468e+00 8.30906943e-03
gen17perm7 1922.2478559938388116 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm8 1922.2478559938388116 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm34 1922.2478559938388116 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm37 1922.2478559938388116 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm17 1922.4319057687805525 2.61711553e+00 8.26210323e-01 2.71042182e-03 8.79394364e-01 2.44237298e+00 8.30906943e-03
gen17perm35 1922.5009491064859048 2.61711553e+00 8.17039762e-01 2.71042182e-03 4.05209018e-03 2.25428145e+00 8.30906943e-03
gen17perm41 1922.5016606325891644 2.61711553e+00 8.17039762e-01 2.71042182e-03 3.85604151e-03 2.25428145e+00 8.30906943e-03
gen17perm9 1922.5118574657926729 2.61711553e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 2.25428145e+00 8.30906943e-03
gen17perm30 1922.5688013837141170 2.61711553e+00 8.17039762e-01 2.71042182e-03 8.79394364e-01 2.04005923e+00 8.30906943e-03
gen17perm23 1923.2882749596558369 2.59493422e+00 9.02046723e-01 2.71042182e-03 4.39903192e-03 3.92903998e+00 8.30906943e-03
gen17perm2 1923.3511287252704278 2.59493422e+00 9.02046723e-01 2.71042182e-03 4.33267289e-03 3.59046335e+00 8.30906943e-03
gen17perm33 1923.7918172395784495 2.59493422e+00 8.17039762e-01 2.71042182e-03 3.92714851e-03 2.25428145e+00 8.30906943e-03
gen17perm50 1929.4514465089084752 2.99810293e+00 9.02046723e-01 2.91190011e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm47 1930.2850671597732344 2.85888523e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.59046335e+00 8.06852872e-03
gen17perm49 1931.8957868804816371 2.59493422e+00 8.46499552e-01 2.71042182e-03 7.81656683e-01 2.44237298e+00 8.56684387e-03
gen17perm6 1934.6688820134884281 2.61711553e+00 8.26210323e-01 2.71042182e-03 4.05209018e-03 2.44237298e+00 8.17361229e-03
gen17perm31 1936.2574945383159957 2.79214813e+00 9.02046723e-01 2.91190011e-03 3.65305431e-03 2.25428145e+00 8.30906943e-03
gen17perm36 1939.7274236820815076 2.61711553e+00 9.87426189e-01 2.71042182e-03 3.92714851e-03 3.59046335e+00 8.57459638e-03
gen17perm1 1946.6089809925665577 2.57046085e+00 8.17039762e-01 2.71042182e-03 3.92714851e-03 2.25428145e+00 8.70700149e-03
gen17perm22 1947.4178540455500297 2.61711553e+00 8.91934882e-01 2.57796061e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm24 1956.2834471654020945 2.61711553e+00 9.02046723e-01 2.55898858e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm29 1960.2587945517684602 2.83825819e+00 9.02046723e-01 2.71042182e-03 4.16868986e-03 3.59046335e+00 8.30906943e-03
gen17perm32 1963.1572862689495196 2.69149262e+00 9.36218439e-02 2.71042182e-03 7.81656683e-01 2.44237298e+00 8.56684387e-03
gen17perm3 1971.2179231342051935 2.79214813e+00 8.48577491e-02 2.96321495e-03 9.64298013e-01 2.44237298e+00 8.24093136e-03
gen17perm38 1991.4263567968339430 2.38018685e+00 8.69432404e-01 2.71042182e-03 8.79394364e-01 3.59046335e+00 8.30906943e-03
gen17perm13 1995.8083355178334841 2.61711553e+00 8.49573982e-02 2.91190011e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm27 1995.9363717928156348 2.61711553e+00 9.02046723e-01 2.91190011e-03 4.05209018e-03 3.59046335e+00 8.30906943e-03
gen17perm46 1997.4860370605993012 2.61711553e+00 9.02046723e-01 2.91190011e-03 4.05209018e-03 2.55137568e+00 8.30906943e-03
gen17perm25 2003.3846134685218203 2.61711553e+00 8.69432404e-01 2.71042182e-03 8.79394364e-01 3.59523063e+00 8.83344136e-03
gen17perm11 2003.6526682951189287 2.61711553e+00 7.49115381e-01 2.71042182e-03 9.63483384e-01 3.86439468e+00 8.83344136e-03
gen17perm12 2003.8438817152161846 2.64924091e+00 1.00238032e+00 2.94620692e-03 4.05209018e-03 2.51432455e+00 8.30906943e-03
gen17perm28 2017.1785208389444506 2.80283697e+00 9.02046723e-01 2.71042182e-03 8.79394364e-01 2.44237298e+00 8.56684387e-03
gen17perm40 2031.2313255752542318 2.61711553e+00 8.10507811e-01 2.71042182e-03 8.79394364e-01 2.51432455e+00 8.91895092e-03
gen17perm21 2042.1442138989091291 2.53641440e+00 8.91116606e-01 2.91022481e-03 4.05209018e-03 3.86439468e+00 8.30906943e-03
gen17perm5 2042.3347151270179438 2.79214813e+00 9.02046723e-01 2.67625659e-03 8.42911317e-01 3.86439468e+00 8.56684387e-03
gen17perm48 2050.9719824033068107 2.37927444e+00 9.36218439e-02 2.91190011e-03 7.81656683e-01 2.44237298e+00 8.56684387e-03
gen17perm43 2056.5350994904651998 2.59493422e+00 9.02046723e-01 2.71042182e-03 4.05209018e-03 3.86439468e+00 9.01836824e-03
gen17perm4 2081.5496244081705299 2.87499383e+00 9.02046723e-01 2.91190011e-03 8.79394364e-01 2.55399990e+00 7.74467849e-03
gen17perm14 2133.8033901064318343 3.00102555e+00 9.02046723e-01 2.71042182e-03 7.81656683e-01 2.44237298e+00 8.54084586e-03
gen17perm15 2182.2925033390802128 2.79214813e+00 9.36218439e-02 3.05182369e-03 7.81656683e-01 2.44237298e+00 7.92754363e-03
