Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen47perm6 1889.2803952479314376 2.23536713e+00 8.75303991e-01 3.59655428e-03 3.92714851e-03 2.76100635e+00 1.11078617e-02
gen47perm50 1889.7385803805996147 2.25000544e+00 1.07492163e+00 3.59655428e-03 3.54847705e-03 3.12294643e+00 1.10634457e-02
gen47perm45 1889.8143036905632925 2.23536713e+00 7.65485680e-01 3.59655428e-03 3.71983385e-03 2.60445246e+00 1.10867452e-02
gen47perm12 1889.8404353600924424 2.25000544e+00 8.75303991e-01 3.59655428e-03 3.52091495e-03 2.59451174e+00 1.10634457e-02
gen47perm16 1889.8743194197847970 2.25000544e+00 8.36321711e-01 3.59655428e-03 3.85713333e-03 2.46828120e+00 1.10634457e-02
gen47perm49 1890.2134433822616302 2.28236135e+00 8.36321711e-01 3.59655428e-03 3.92714851e-03 2.46828120e+00 1.10634457e-02
gen47perm34 1890.3002076719269553 2.23536713e+00 8.98147341e-01 3.59655428e-03 3.54847705e-03 2.38847689e+00 1.10749133e-02
gen47perm32 1890.4147535555832746 2.23536713e+00 1.14206339e+00 3.59655428e-03 3.54847705e-03 3.22629020e+00 1.10634457e-02
gen47perm47 1890.4668760827344158 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.72439839e-03 2.99098485e+00 1.10634457e-02
gen47perm24 1890.4679463963591388 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.54847705e-03 2.99098485e+00 1.10634457e-02
gen47perm27 1890.4679463963591388 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.54847705e-03 2.99098485e+00 1.10634457e-02
gen47perm44 1890.4743348474803497 2.23536713e+00 1.04132751e+00 3.59655428e-03 3.72247819e-03 2.99098485e+00 1.10634457e-02
gen47perm9 1890.5137210341486025 2.23536713e+00 9.23406929e-01 3.59655428e-03 3.48080692e-03 2.84294686e+00 1.10634457e-02
gen47perm18 1890.5776468424610357 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.54847705e-03 2.70692561e+00 1.10634457e-02
gen47perm31 1890.5865140482694642 2.23536713e+00 8.23770699e-01 3.59655428e-03 3.54847705e-03 2.63620781e+00 1.10634457e-02
gen47perm3 1890.5869284299735682 2.23536713e+00 8.53948818e-01 3.59655428e-03 3.54847705e-03 2.64446728e+00 1.10634457e-02
gen47perm14 1890.5989120945125705 2.23536713e+00 9.86956012e-01 3.59655428e-03 3.54847705e-03 2.65864466e+00 1.10634457e-02
gen47perm19 1890.6280095814263404 2.23536713e+00 8.04276606e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.10634457e-02
gen47perm7 1890.6317190704371569 2.23536713e+00 8.40931872e-01 3.59655428e-03 3.80076905e-03 2.54356241e+00 1.10634457e-02
gen47perm28 1890.6319135042540438 2.23536713e+00 8.32345199e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.10634457e-02
gen47perm25 1890.6399367386370614 2.23536713e+00 8.90095531e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.10634457e-02
gen47perm42 1890.6417930644847729 2.23536713e+00 8.75303991e-01 3.59655428e-03 3.89707089e-03 2.53192218e+00 1.10634457e-02
gen47perm13 1890.6427826738565727 2.23536713e+00 9.10620758e-01 3.59655428e-03 3.54847705e-03 2.54356241e+00 1.10634457e-02
gen47perm11 1890.6476450457298597 2.23536713e+00 9.06183558e-01 3.59655428e-03 3.92714851e-03 2.52824486e+00 1.10634457e-02
gen47perm29 1890.6494835869193594 2.23536713e+00 1.04132751e+00 3.59655428e-03 3.84912510e-03 2.56252376e+00 1.10634457e-02
gen47perm20 1890.6681227189078527 2.23536713e+00 8.23770699e-01 3.59655428e-03 3.79945631e-03 2.46828120e+00 1.10634457e-02
